timestamp_ms,ear,neck_angle,shoulder_diff,head_yaw,head_pitch,face_detected,phone_detected,label
1778199367634,0.3645,32.77,5.57,22.75,0.32,1,0,distracted
1778199367667,0.3652,32.83,5.43,22.81,0.02,1,0,distracted
1778199367700,0.3979,32.96,5.56,22.75,0.18,1,0,distracted
1778199367734,0.3686,33.1,6.51,22.91,-0.07,1,0,distracted
1778199367767,0.3905,33.3,6.58,22.78,-0.07,1,0,distracted
1778199367800,0.373,33.34,6.83,22.68,0.12,1,0,distracted
1778199367834,0.3774,33.23,6.08,22.65,-0.22,1,0,distracted
1778199367867,0.3386,33.21,5.2,22.71,-0.79,1,0,distracted
1778199367900,0.2639,33.3,4.24,22.65,-1.2,1,0,distracted
1778199367934,0.1672,33.64,3.18,22.53,-2.51,1,0,distracted
1778199367967,0.2391,34.34,2.3,22.15,-4.27,1,0,distracted
1778199368000,0.329,34.86,1.39,21.87,-5.55,1,0,distracted
1778199368034,0.3252,35.31,1.21,21.74,-6.57,1,0,distracted
1778199368067,0.4527,38.96,0.87,20.4,-12.52,1,0,distracted
1778199368100,0.4236,40.24,0.63,19.69,-13.04,1,0,distracted
1778199368134,0.4702,41.7,0.12,19.32,-12.72,1,0,distracted
1778199368167,0.4717,42.98,0.78,19.16,-12.64,1,0,distracted
1778199368200,0.4899,45.91,5.96,18.59,-12.01,1,0,distracted
1778199368234,0.4502,46.88,6.34,18.29,-12.12,1,0,distracted
1778199368267,0.5269,47.16,5.98,18.04,-12.33,1,0,distracted
1778199368300,0.4584,47.94,5.55,17.78,-14.45,1,0,distracted
1778199368334,0.4168,48.9,5.25,17.9,-14.02,1,0,distracted
1778199368367,0.437,49.08,5.19,17.45,-14.75,1,0,distracted
1778199368400,0.4267,49.95,4.89,16.98,-14.6,1,0,distracted
1778199368434,0.4242,50.57,6.37,16.63,-14.39,1,0,distracted
1778199368467,0.4459,51.32,6.84,16.01,-15.78,1,0,distracted
1778199368500,0.3797,52.93,6.81,15.75,-16.3,1,0,distracted
1778199368534,0.4467,54.01,6.74,15.21,-16.66,1,0,distracted
1778199368567,0.4663,54.81,4.62,14.31,-18.04,1,0,distracted
1778199368600,0.5821,55.71,0.02,14.64,-16.93,1,0,distracted
1778199368634,0.5619,56.55,4.94,14.93,-16.34,1,0,distracted
1778199368667,0.5116,57.05,8.26,15.01,-16.4,1,0,distracted
1778199368700,0.5328,57.05,8.77,14.79,-16.76,1,0,distracted
1778199368734,0.4714,56.94,8.71,15.48,-16.8,1,0,distracted
1778199368767,0.5663,57.07,11.22,15.03,-17.0,1,0,distracted
1778199368800,0.6134,57.26,11.96,15.46,-16.58,1,0,distracted
1778199368834,0.51,57.11,16.74,15.97,-15.61,1,0,distracted
1778199368867,0.479,56.93,16.4,16.14,-14.8,1,0,distracted
1778199368900,0.3345,56.64,14.47,15.9,-13.25,1,0,distracted
1778199368934,0.3208,56.57,13.0,15.69,-12.73,1,0,distracted
1778199368967,0.3712,55.56,12.76,15.34,-13.23,1,0,distracted
1778199369000,0.467,55.44,11.12,15.65,-11.0,1,0,distracted
1778199369034,0.4875,54.26,8.81,14.96,-9.66,1,0,distracted
1778199369067,0.6018,54.12,5.02,15.38,-7.83,1,0,distracted
1778199369100,0.5143,53.67,5.21,15.62,-7.71,1,0,distracted
1778199369134,0.5531,52.75,3.96,15.25,-8.31,1,0,distracted
1778199369167,0.5093,53.06,4.19,15.09,-8.72,1,0,distracted
1778199369200,0.5766,53.48,4.44,14.98,-9.86,1,0,distracted
1778199369234,0.6228,54.0,5.8,14.96,-10.17,1,0,distracted
1778199369267,0.577,54.15,6.3,14.85,-11.63,1,0,distracted
1778199369300,0.6124,53.67,7.2,14.5,-13.19,1,0,distracted
1778199369334,0.6529,53.44,9.65,13.76,-14.86,1,0,distracted
1778199369367,0.6509,53.86,10.89,13.7,-13.71,1,0,distracted
1778199369400,0.7034,53.56,11.73,13.59,-13.03,1,0,distracted
1778199369434,0.6281,53.17,8.03,14.01,-13.34,1,0,distracted
1778199369467,0.737,53.77,3.47,13.18,-13.47,1,0,distracted
1778199369500,0.7752,54.4,7.52,13.08,-12.82,1,0,distracted
1778199369534,0.6808,54.39,3.03,13.21,-14.01,1,0,distracted
1778199369567,0.5891,55.19,1.52,13.93,-13.71,1,0,distracted
1778199369600,0.6647,53.55,0.47,14.5,-14.72,1,0,distracted
1778199369634,0.5405,53.14,3.31,14.48,-14.83,1,0,distracted
1778199369667,0.5571,52.62,4.92,14.81,-14.21,1,0,distracted
1778199369700,0.6448,53.93,5.27,14.22,-13.46,1,0,distracted
1778199369734,0.6294,52.91,1.57,14.7,-15.68,1,0,distracted
1778199369767,0.5847,50.87,0.99,14.96,-15.38,1,0,distracted
1778199369800,0.6221,49.58,8.15,14.44,-15.52,1,0,distracted
1778199369834,0.6132,49.31,7.64,13.8,-14.19,1,0,distracted
1778199369867,0.7671,49.51,7.33,13.25,-13.09,1,0,distracted
1778199369900,0.654,47.74,13.65,13.16,-12.75,1,0,distracted
1778199369934,0.8076,47.1,13.36,12.87,-14.85,1,0,distracted
1778199369967,0.74,46.9,8.05,13.11,-14.93,1,0,distracted
1778199370000,0.6588,46.17,14.06,12.99,-15.99,1,0,distracted
1778199370034,0.6631,45.86,11.86,13.21,-14.55,1,0,distracted
1778199370067,0.6872,45.54,8.51,13.07,-15.63,1,0,distracted
1778199370100,0.6216,46.15,5.53,13.34,-16.42,1,0,distracted
1778199370134,0.5796,45.83,1.49,13.82,-16.19,1,0,distracted
1778199370167,0.6384,46.15,2.03,14.3,-15.42,1,0,distracted
1778199370200,0.5616,46.88,2.21,14.27,-15.38,1,0,distracted
1778199370234,0.6118,47.39,2.05,13.84,-15.63,1,0,distracted
1778199370267,0.5485,47.72,1.04,13.86,-15.33,1,0,distracted
1778199370300,0.5861,47.81,0.06,14.23,-14.93,1,0,distracted
1778199370334,0.4689,48.08,4.14,14.93,-12.94,1,0,distracted
1778199370367,0.5096,47.58,4.4,14.33,-13.53,1,0,distracted
1778199370400,0.4296,46.63,5.45,14.86,-12.13,1,0,distracted
1778199370434,0.4928,46.11,4.74,14.88,-12.76,1,0,distracted
1778199370467,0.5233,45.8,5.05,14.79,-12.89,1,0,distracted
1778199370500,0.5795,45.51,4.04,14.79,-12.56,1,0,distracted
1778199370534,0.5427,45.28,3.66,14.07,-13.39,1,0,distracted
1778199370567,0.5772,45.31,2.39,13.89,-11.93,1,0,distracted
1778199370600,0.665,45.97,3.82,13.41,-13.95,1,0,distracted
1778199370634,0.7319,46.56,4.82,12.96,-13.72,1,0,distracted
1778199370667,0.6228,46.49,4.71,13.41,-13.11,1,0,distracted
1778199370700,0.6745,46.24,4.5,13.13,-13.05,1,0,distracted
1778199370734,0.7078,46.76,5.77,13.27,-13.64,1,0,distracted
1778199370767,0.6374,46.59,4.71,13.05,-13.2,1,0,distracted
1778199370800,0.729,46.62,4.55,13.03,-12.59,1,0,distracted
1778199370834,0.5878,46.56,4.53,13.31,-12.42,1,0,distracted
1778199370867,0.3308,46.85,6.21,15.21,-12.61,1,0,distracted
1778199370900,0.2614,47.83,6.4,16.16,-11.72,1,0,distracted
1778199370934,0.2164,46.47,6.98,17.92,-11.38,1,0,distracted
1778199370967,0.1653,45.1,7.63,18.73,-12.06,1,0,distracted
1778199371000,0.0954,43.67,9.46,19.65,-11.44,1,0,distracted
1778199371034,0.0638,42.53,12.19,20.33,-9.61,1,0,distracted
1778199371067,0.1426,41.28,11.75,20.43,-8.51,1,0,distracted
1778199371100,0.2637,40.0,9.32,20.94,-7.2,1,0,distracted
1778199371134,0.3025,39.26,8.56,21.21,-6.11,1,0,distracted
1778199371167,0.2265,36.57,11.53,22.65,-0.71,1,0,distracted
1778199371200,0.2012,35.52,14.24,22.63,1.34,1,0,distracted
1778199371234,0.2314,35.28,15.6,22.47,3.04,1,0,distracted
1778199371267,0.3114,34.73,16.99,21.44,5.03,1,0,distracted
1778199371300,0.3377,34.83,18.27,20.65,5.99,1,0,distracted
1778199371334,0.3946,34.47,19.6,19.1,5.53,1,0,distracted
1778199371367,0.491,34.6,21.92,17.69,5.58,1,0,distracted
1778199371400,0.662,34.92,23.15,16.65,5.17,1,0,distracted
1778199371434,0.8292,36.04,23.87,15.87,6.23,1,0,distracted
1778199371467,0.8654,36.28,24.4,15.09,7.41,1,0,distracted
1778199371500,0.7365,36.63,24.54,15.88,7.73,1,0,distracted
1778199371534,0.7549,36.84,24.79,15.71,7.48,1,0,distracted
1778199371567,0.6796,37.17,24.61,15.39,7.59,1,0,distracted
1778199371600,0.6932,37.12,24.69,15.41,8.1,1,0,distracted
1778199371634,0.6806,36.93,24.83,14.9,8.54,1,0,distracted
1778199371667,0.6437,36.79,24.99,15.77,7.99,1,0,distracted
1778199371700,0.4976,35.23,25.93,17.47,7.91,1,0,distracted
1778199371734,0.5313,34.93,26.86,17.99,8.52,1,0,distracted
1778199371767,0.5312,34.43,26.2,18.43,7.84,1,0,distracted
1778199371800,0.5347,34.09,25.65,19.15,8.08,1,0,distracted
1778199371834,0.5342,33.71,25.69,19.38,7.72,1,0,distracted
1778199371867,0.538,33.54,25.15,19.35,7.0,1,0,distracted
1778199371900,0.5384,33.49,25.19,19.15,6.69,1,0,distracted
1778199371934,0.5658,33.32,25.19,18.88,7.26,1,0,distracted
1778199371967,0.5289,33.16,24.35,18.76,7.1,1,0,distracted
1778199372000,0.5669,32.96,23.77,18.11,7.45,1,0,distracted
1778199372034,0.5625,32.95,23.94,18.0,8.98,1,0,distracted
1778199372067,0.5398,33.02,23.86,18.17,9.41,1,0,distracted
1778199372100,0.5052,32.89,23.95,18.83,10.07,1,0,distracted
1778199372134,0.4873,32.97,23.77,19.19,10.2,1,0,distracted
1778199372167,0.4762,33.04,23.24,18.91,10.29,1,0,distracted
1778199372200,0.5378,32.85,22.43,18.45,10.72,1,0,distracted
1778199372234,0.5411,33.11,22.05,18.71,10.47,1,0,distracted
1778199372267,0.53,33.06,22.3,18.02,10.45,1,0,distracted
1778199372300,0.4956,32.96,22.19,18.1,10.88,1,0,distracted
1778199372334,0.4988,32.95,21.36,18.33,11.84,1,0,distracted
1778199372367,0.4948,33.0,21.87,17.6,12.89,1,0,distracted
1778199372400,0.4812,33.06,22.21,17.82,12.67,1,0,distracted
1778199372434,0.5209,32.85,22.39,18.1,13.02,1,0,distracted
1778199372467,0.4715,32.14,22.34,17.23,12.44,1,0,distracted
1778199372500,0.4401,32.08,22.54,16.88,11.76,1,0,distracted
1778199372534,0.4852,31.94,22.39,16.33,11.81,1,0,distracted
1778199372567,0.5227,31.82,22.28,16.69,12.19,1,0,distracted
1778199372600,0.5346,31.83,21.97,16.57,12.93,1,0,distracted
1778199374584,0.5753,31.57,20.75,15.43,13.17,1,0,distracted
1778199374617,0.694,31.48,20.55,15.1,15.31,1,0,distracted
1778199374650,0.708,31.57,20.44,14.54,15.07,1,0,distracted
1778199374684,0.869,31.94,19.74,15.49,14.97,1,0,distracted
1778199374717,0.8005,31.78,19.14,15.1,16.14,1,0,distracted
1778199374750,0.8855,32.37,19.48,14.06,14.64,1,0,distracted
1778199374784,0.9253,32.33,19.08,15.61,15.12,1,0,distracted
1778199374817,0.9584,32.28,18.56,15.13,14.43,1,0,distracted
1778199374850,0.9707,32.19,18.12,14.53,15.27,1,0,distracted
1778199374884,1.1301,32.16,17.82,14.36,17.0,1,0,distracted
1778199374917,0.8196,32.25,17.87,14.49,14.58,1,0,distracted
1778199374950,0.7343,32.21,18.65,14.86,16.75,1,0,distracted
1778199374984,0.8209,32.29,19.11,15.02,16.16,1,0,distracted
1778199375017,0.9222,32.0,19.03,13.9,15.43,1,0,distracted
1778199375050,1.0699,32.14,19.31,13.4,16.41,1,0,distracted
1778199375084,0.9466,32.08,18.36,14.41,16.48,1,0,distracted
1778199375117,1.1127,32.02,18.29,14.53,16.08,1,0,distracted
1778199375150,0.9359,31.95,18.24,14.13,16.59,1,0,distracted
1778199375184,1.0881,31.97,17.67,14.0,17.38,1,0,distracted
1778199375217,1.139,31.95,18.4,13.74,17.66,1,0,distracted
1778199375250,1.0523,31.87,18.52,13.58,17.08,1,0,distracted
1778199375284,0.9471,31.93,18.56,13.94,17.7,1,0,distracted
1778199375317,0.7765,31.9,21.01,14.47,17.37,1,0,distracted
1778199375350,0.8799,31.9,20.76,14.74,18.99,1,0,distracted
1778199375384,0.91,31.74,20.09,14.56,18.68,1,0,distracted
1778199375417,0.9155,31.34,19.9,14.64,19.61,1,0,distracted
1778199375450,1.0137,30.98,19.86,14.24,18.03,1,0,distracted
1778199375484,0.9044,30.77,19.94,14.29,17.83,1,0,distracted
1778199375517,0.7599,30.58,19.81,14.62,19.16,1,0,distracted
1778199375550,0.7298,30.74,19.87,14.73,19.06,1,0,distracted
1778199375584,0.7419,30.88,19.77,14.73,18.03,1,0,distracted
1778199375617,0.7115,30.89,20.35,15.2,14.64,1,0,distracted
1778199375650,0.6167,30.79,20.47,14.88,15.32,1,0,distracted
1778199375684,0.6536,30.66,20.03,15.01,15.93,1,0,distracted
1778199375717,0.5224,30.62,20.43,14.7,14.56,1,0,distracted
1778199375750,0.5437,30.52,20.59,16.35,14.53,1,0,distracted
1778199375784,0.4648,30.3,20.39,16.07,16.17,1,0,distracted
1778199375817,0.4452,30.32,19.84,16.15,17.84,1,0,distracted
1778199375850,0.4634,30.39,18.9,16.4,18.17,1,0,distracted
1778199375884,0.3839,30.67,18.57,16.69,18.11,1,0,distracted
1778199375917,0.5146,30.95,18.38,16.75,19.52,1,0,distracted
1778199375950,0.4863,31.47,18.5,16.7,19.42,1,0,distracted
1778199375984,0.4893,32.31,18.75,16.92,19.32,1,0,distracted
1778199376017,0.4742,33.48,18.56,16.85,19.46,1,0,distracted
1778199376050,0.3734,34.46,16.84,16.91,20.53,1,0,distracted
1778199376084,0.303,34.7,15.44,18.05,19.23,1,0,distracted
1778199376117,0.2935,34.89,13.91,18.15,18.59,1,0,distracted
1778199376150,0.3973,33.94,13.91,17.82,20.03,1,0,distracted
1778199376184,0.406,34.29,13.82,18.69,18.49,1,0,distracted
1778199376217,0.4172,34.85,13.49,18.25,19.29,1,0,distracted
1778199376250,0.3442,35.04,13.99,18.47,19.33,1,0,distracted
1778199376284,0.3519,35.12,14.4,18.3,19.43,1,0,distracted
1778199376317,0.3393,35.18,13.82,17.93,20.13,1,0,distracted
1778199376350,0.2911,34.65,14.04,17.75,20.16,1,0,distracted
1778199376384,0.2495,34.47,13.87,18.12,21.8,1,0,distracted
1778199376417,0.3366,34.7,11.87,17.93,21.36,1,0,distracted
1778199376450,0.3942,34.77,10.69,17.72,23.01,1,0,distracted
1778199376484,0.4062,34.96,10.36,17.96,21.92,1,0,distracted
1778199376517,0.3642,35.07,10.03,17.38,22.88,1,0,distracted
1778199376550,0.3546,35.53,9.92,17.1,23.38,1,0,distracted
1778199376584,0.3658,35.56,10.47,17.42,21.01,1,0,distracted
1778199376617,0.2984,35.48,11.97,17.2,21.92,1,0,distracted
1778199376650,0.3111,35.2,11.22,18.08,21.12,1,0,distracted
1778199376684,0.3877,35.0,11.47,17.93,21.52,1,0,distracted
1778199376717,0.3601,34.89,11.16,17.67,22.23,1,0,distracted
1778199376750,0.2904,34.81,11.08,17.18,21.65,1,0,distracted
1778199376784,0.3069,34.54,11.53,17.76,21.09,1,0,distracted
1778199376817,0.2794,34.57,10.77,17.33,22.39,1,0,distracted
1778199376850,0.3547,34.44,10.88,18.24,21.56,1,0,distracted
1778199376884,0.3979,33.82,11.1,18.21,20.41,1,0,distracted
1778199376917,0.4478,33.48,12.33,18.43,18.42,1,0,distracted
1778199376950,0.523,33.25,12.51,18.14,18.95,1,0,distracted
1778199376984,0.4902,33.48,14.02,18.3,18.17,1,0,distracted
1778199377017,0.4651,33.34,13.99,18.63,18.44,1,0,distracted
1778199377050,0.4234,33.06,14.05,18.71,18.34,1,0,distracted
1778199377084,0.4298,32.53,13.94,19.48,17.81,1,0,distracted
1778199377117,0.4126,32.38,14.39,19.65,16.77,1,0,distracted
1778199377150,0.4332,31.29,14.32,20.74,14.06,1,0,distracted
1778199377184,0.4376,30.91,14.32,20.86,13.58,1,0,distracted
1778199377217,0.3957,30.45,14.05,21.22,12.75,1,0,distracted
1778199377250,0.3907,29.93,14.03,21.25,11.74,1,0,distracted
1778199377284,0.386,29.58,14.33,21.55,11.05,1,0,distracted
1778199377317,0.3646,29.3,13.92,21.95,10.64,1,0,distracted
1778199377350,0.3752,29.12,13.82,22.28,10.3,1,0,distracted
1778199377384,0.3772,28.87,13.05,22.18,9.66,1,0,distracted
1778199377417,0.1748,29.71,9.23,22.5,4.48,1,0,distracted
1778199377450,0.0872,30.62,4.55,22.19,2.14,1,0,distracted
1778199377484,0.0217,32.34,1.55,21.82,0.16,1,0,distracted
1778199377517,0.0949,34.06,0.34,21.36,-1.1,1,0,distracted
1778199377550,0.3353,34.98,0.92,20.93,-2.03,1,0,distracted
1778199377584,0.3594,35.47,2.78,20.88,-2.52,1,0,distracted
1778199377617,0.3724,35.79,3.57,20.94,-3.28,1,0,distracted
1778199377650,0.3756,36.03,3.82,20.74,-3.82,1,0,distracted
1778199377684,0.3838,36.36,3.92,20.6,-3.19,1,0,distracted
1778199377717,0.406,36.72,3.74,20.63,-3.25,1,0,distracted
1778199377750,0.3917,37.16,4.01,20.73,-3.1,1,0,distracted
1778199377784,0.4054,37.56,3.79,20.85,-3.23,1,0,distracted
1778199377817,0.4108,37.66,4.61,20.81,-3.01,1,0,distracted
1778199377850,0.4075,37.72,5.35,20.79,-3.41,1,0,distracted
1778199377884,0.4284,37.71,5.16,20.88,-3.39,1,0,distracted
1778199377917,0.4229,37.81,4.94,20.78,-3.23,1,0,distracted
1778199377950,0.4194,37.79,3.76,20.59,-4.46,1,0,distracted
1778199377984,0.4779,37.17,2.69,19.61,-5.32,1,0,distracted
1778199378017,0.4852,36.68,2.38,19.28,-5.51,1,0,distracted
1778199378050,0.4786,36.35,2.33,19.16,-5.33,1,0,distracted
1778199378084,0.4838,36.35,1.49,19.19,-5.26,1,0,distracted
1778199378117,0.4928,36.21,0.28,18.93,-5.42,1,0,distracted
1778199378150,0.4891,36.21,1.19,18.63,-4.92,1,0,distracted
1778199378184,0.1507,36.35,2.14,18.52,-4.87,1,0,distracted
1778199378217,0.1685,36.26,2.44,18.63,-4.81,1,0,distracted
1778199378250,0.4851,36.32,2.57,18.04,-4.58,1,0,distracted
1778199378284,0.5072,36.44,3.0,17.58,-4.91,1,0,distracted
1778199378317,0.5138,36.52,2.83,17.41,-3.45,1,0,distracted
1778199378350,0.543,36.72,2.89,16.86,-2.59,1,0,distracted
1778199378384,0.5198,37.22,3.62,16.78,-1.76,1,0,distracted
1778199378417,0.5614,37.32,3.93,16.68,-1.82,1,0,distracted
1778199378450,0.5801,37.27,3.38,16.69,-2.36,1,0,distracted
1778199378484,0.5559,37.39,3.03,16.46,-2.39,1,0,distracted
1778199378517,0.5817,37.36,3.34,16.42,-2.59,1,0,distracted
1778199378550,0.558,37.41,3.13,16.73,-2.79,1,0,distracted
1778199378584,0.529,37.31,3.24,16.7,-3.87,1,0,distracted
1778199378617,0.5606,37.39,3.29,16.72,-4.07,1,0,distracted
1778199378650,0.5034,37.45,3.85,16.98,-3.76,1,0,distracted
1778199378684,0.5315,37.47,4.02,17.03,-3.71,1,0,distracted
1778199378717,0.4122,37.49,4.07,18.67,-6.62,1,0,distracted
1778199378750,0.2421,37.55,4.28,19.16,-7.43,1,0,distracted
1778199378784,0.1255,37.89,4.18,19.94,-6.99,1,0,distracted
1778199378817,0.1075,37.97,4.48,20.39,-7.75,1,0,distracted
1778199378850,0.0623,37.72,3.85,20.5,-6.92,1,0,distracted
1778199378884,0.0501,37.89,3.46,20.55,-6.08,1,0,distracted
1778199378917,0.0437,37.93,3.38,20.6,-6.54,1,0,distracted
1778199378950,0.0674,37.55,2.7,20.61,-6.2,1,0,distracted
1778199378984,0.0575,37.27,2.61,20.76,-6.59,1,0,distracted
1778199379017,0.0605,37.2,2.6,21.04,-6.07,1,0,distracted
1778199379050,0.0537,37.37,2.14,21.06,-6.04,1,0,distracted
1778199379084,0.07,37.25,0.88,21.02,-5.19,1,0,distracted
1778199379117,0.0769,37.16,0.61,20.84,-4.47,1,0,distracted
1778199379150,0.0715,37.02,0.08,20.87,-4.24,1,0,distracted
1778199379184,0.0618,36.64,0.57,20.88,-4.1,1,0,distracted
1778199379217,0.0624,36.47,1.05,20.85,-3.24,1,0,distracted
1778199379250,0.1184,35.36,0.95,21.3,-0.62,1,0,distracted
1778199379284,0.134,34.5,1.42,21.22,-0.02,1,0,distracted
1778199379317,0.1374,34.5,2.84,21.24,0.59,1,0,distracted
1778199379350,0.132,33.97,3.88,21.42,0.68,1,0,distracted
1778199379384,0.1152,33.97,4.23,21.38,1.82,1,0,distracted
1778199379417,0.1095,33.69,5.11,21.54,2.9,1,0,distracted
1778199379450,0.0724,33.35,4.76,21.59,2.66,1,0,distracted
1778199379484,0.059,32.98,3.34,21.72,3.22,1,0,distracted
1778199379517,0.066,32.43,3.81,21.87,3.41,1,0,distracted
1778199379550,0.0746,32.23,3.54,21.96,4.23,1,0,distracted
1778199381524,0.0839,32.25,3.38,21.79,4.08,1,0,distracted
1778199381557,0.0782,32.25,3.33,21.69,3.88,1,0,distracted
1778199381590,0.0786,32.47,3.37,21.67,4.15,1,0,distracted
1778199381624,0.0875,32.58,1.6,21.38,4.58,1,0,distracted
1778199381657,0.0919,32.77,1.7,21.36,4.78,1,0,distracted
1778199381690,0.0955,33.14,0.29,21.6,5.3,1,0,distracted
1778199381724,0.0994,33.25,0.38,21.91,3.95,1,0,distracted
1778199381757,0.0965,33.29,0.81,21.73,4.25,1,0,distracted
1778199381790,0.0927,33.38,0.86,21.81,4.93,1,0,distracted
1778199381824,0.0926,33.41,0.64,21.89,3.92,1,0,distracted
1778199381857,0.09,33.51,0.81,21.92,3.53,1,0,distracted
1778199381890,0.0908,33.7,0.03,21.84,3.73,1,0,distracted
1778199381924,0.1018,33.77,0.08,21.97,3.27,1,0,distracted
1778199381957,0.0935,34.27,0.02,21.82,3.15,1,0,distracted
1778199381990,0.0973,34.75,0.26,21.95,2.29,1,0,distracted
1778199382024,0.0957,35.0,0.91,21.86,2.29,1,0,distracted
1778199382057,0.0956,35.22,1.48,21.79,2.63,1,0,distracted
1778199382090,0.1008,35.16,1.97,21.7,2.8,1,0,distracted
1778199382124,0.1005,35.24,2.36,21.81,2.94,1,0,distracted
1778199382157,0.1005,35.47,2.41,21.69,4.08,1,0,distracted
1778199382190,0.1003,35.62,1.76,21.7,3.52,1,0,distracted
1778199382224,0.0984,35.69,1.54,21.63,3.36,1,0,distracted
1778199382257,0.1002,35.97,2.02,21.72,3.98,1,0,distracted
1778199382290,0.1024,36.04,1.61,21.91,3.91,1,0,distracted
1778199382324,0.1033,36.21,1.63,21.88,4.3,1,0,distracted
1778199382357,0.1098,36.4,1.65,22.11,3.76,1,0,distracted
1778199382390,0.0983,36.58,0.43,21.98,3.0,1,0,distracted
1778199382424,0.0909,36.93,0.2,21.96,0.44,1,0,distracted
1778199382457,0.0939,37.21,0.25,21.94,0.68,1,0,distracted
1778199382490,0.095,37.6,0.76,22.05,0.09,1,0,distracted
1778199382524,0.0954,37.99,0.69,22.0,1.03,1,0,distracted
1778199382557,0.0959,38.37,0.24,22.12,1.43,1,0,distracted
1778199382590,0.0947,38.62,0.08,21.98,1.4,1,0,distracted
1778199382624,0.0915,38.82,0.1,21.96,1.39,1,0,distracted
1778199382657,0.094,38.83,0.11,21.96,1.32,1,0,distracted
1778199382690,0.0913,38.58,2.28,21.85,-0.83,1,0,distracted
1778199382724,0.0936,38.85,2.66,21.71,-0.69,1,0,distracted
1778199382757,0.0988,39.2,2.75,21.71,-0.26,1,0,distracted
1778199382790,0.0912,39.41,4.3,21.65,-0.81,1,0,distracted
1778199382824,0.0938,39.63,4.42,21.71,-1.21,1,0,distracted
1778199382857,0.0928,40.0,5.5,21.76,-1.53,1,0,distracted
1778199382890,0.0912,40.32,5.84,21.68,-2.2,1,0,distracted
1778199382924,0.0945,40.72,5.39,21.69,-3.21,1,0,distracted
1778199382957,0.0905,40.76,5.07,21.59,-5.66,1,0,distracted
1778199382990,0.0858,40.9,4.85,21.66,-5.1,1,0,distracted
1778199383024,0.0899,40.9,4.67,21.68,-5.86,1,0,distracted
1778199383057,0.0983,40.91,4.31,21.72,-6.16,1,0,distracted
1778199383090,0.0934,40.97,3.8,21.64,-6.45,1,0,distracted
1778199383124,0.0941,40.92,2.9,21.72,-6.69,1,0,distracted
1778199383157,0.0985,40.93,1.57,21.73,-6.6,1,0,distracted
1778199383190,0.0943,41.03,0.89,21.66,-6.62,1,0,distracted
1778199383224,0.087,41.03,1.25,21.55,-7.05,1,0,distracted
1778199383257,0.0867,41.01,1.5,21.64,-6.76,1,0,distracted
1778199383290,0.087,41.04,1.74,21.65,-6.33,1,0,distracted
1778199383324,0.0861,41.09,1.69,21.71,-6.27,1,0,distracted
1778199383357,0.0858,41.08,1.79,21.74,-6.56,1,0,distracted
1778199383390,0.096,40.99,1.37,22.12,-6.21,1,0,distracted
1778199383424,0.0891,40.9,2.24,22.05,-6.82,1,0,distracted
1778199383457,0.085,40.77,2.36,22.0,-6.85,1,0,distracted
1778199383490,0.0889,40.56,4.44,21.99,-6.39,1,0,distracted
1778199383524,0.0834,40.33,4.71,21.98,-5.96,1,0,distracted
1778199383557,0.0898,40.06,5.59,21.9,-6.16,1,0,distracted
1778199383590,0.0878,39.83,6.44,21.96,-6.22,1,0,distracted
1778199383624,0.0856,39.73,6.52,21.91,-5.8,1,0,distracted
1778199383657,0.0845,39.65,6.49,21.8,-5.69,1,0,distracted
1778199383690,0.0878,39.54,6.76,21.76,-5.22,1,0,distracted
1778199383724,0.0805,39.27,8.16,21.89,-5.4,1,0,distracted
1778199383757,0.0892,38.96,9.52,21.85,-5.69,1,0,distracted
1778199383790,0.0863,38.83,9.18,21.77,-5.42,1,0,distracted
1778199383824,0.0892,38.81,9.31,21.86,-6.19,1,0,distracted
1778199383857,0.086,38.75,9.35,21.93,-6.26,1,0,distracted
1778199383890,0.0785,38.8,9.46,21.74,-6.38,1,0,distracted
1778199383924,0.0857,38.79,9.37,21.81,-6.04,1,0,distracted
1778199383957,0.0858,39.02,7.98,21.57,-6.1,1,0,distracted
1778199383990,0.0931,39.19,8.5,21.95,-5.74,1,0,distracted
1778199384024,0.0872,39.43,8.49,21.7,-6.03,1,0,distracted
1778199384057,0.0992,39.65,7.87,21.91,-5.98,1,0,distracted
1778199384090,0.0903,39.79,7.7,21.82,-6.08,1,0,distracted
1778199384124,0.0851,39.84,7.5,21.77,-5.82,1,0,distracted
1778199384157,0.0834,39.84,7.55,21.74,-5.94,1,0,distracted
1778199384190,0.0863,39.8,7.25,21.86,-5.87,1,0,distracted
1778199384224,0.0803,39.79,7.0,21.85,-5.75,1,0,distracted
1778199384257,0.0797,39.85,7.49,21.83,-6.07,1,0,distracted
1778199384290,0.0858,39.81,7.54,22.04,-5.67,1,0,distracted
1778199384324,0.0834,39.86,8.09,21.84,-5.68,1,0,distracted
1778199384357,0.0809,39.9,7.65,21.76,-6.36,1,0,distracted
1778199384390,0.0869,39.91,8.13,21.86,-6.06,1,0,distracted
1778199384424,0.0871,39.86,8.15,21.75,-5.95,1,0,distracted
1778199384457,0.0864,39.79,8.18,21.9,-5.82,1,0,distracted
1778199384490,0.0886,39.82,7.73,21.82,-6.08,1,0,distracted
1778199384524,0.09,39.82,8.29,21.9,-6.01,1,0,distracted
1778199384557,0.0808,39.83,8.07,21.78,-6.55,1,0,distracted
1778199384590,0.0823,39.89,7.97,21.7,-6.19,1,0,distracted
